Date,Day,Hour,Nuclear %,Nuclear MW,Hydro %,Hydro MW,Gas %,Gas MW,Wind %,Wind MW,Solar %,Solar MW,Biofuel %,Biofuel MW,Nuc.+Hyd. %,Nuc.+Hyd. MW,Total MW
2019-06-07,Friday,14:45,65.4,11479,25.9,4545,3.7,655,2.5,438,2.3,406,0.2,27,91.3,16024,17550
2019-06-07,Friday,19:45,67.2,11952,25.8,4586,2.9,521,3.2,565,0.7,129,0.1,26,93.0,16538,17779
2019-06-08,Saturday,07:45,68.8,9116,28.9,3830,0.8,104,1.4,189,,,,,97.7,12946,13239
2019-06-08,Saturday,13:45,63.1,9433,29.1,4360,0.7,105,4.4,661,2.7,398,,,92.2,13793,14957
2019-06-08,Saturday,22:45,65.7,11114,26.3,4455,0.6,98,7.3,1242,,,,,92.0,15569,16909
2019-06-09,Sunday,07:45,67.9,9196,28.2,3827,0.7,100,3.1,415,,,,,96.1,13028,13538
2019-06-09,Sunday,13:45,66.0,11074,25.6,4301,0.6,101,5.7,962,2.0,340,,,91.6,15375,16778
2019-06-09,Sunday,19:45,62.9,11124,27.8,4920,0.6,102,8.1,1434,0.6,104,,,90.7,16049,17684
2019-06-10,Monday,06:45,68.7,10282,25.7,3849,0.8,118,4.7,710,,,,,94.4,14131,14959
2019-06-10,Monday,13:45,61.4,11119,27.5,4975,2.7,485,7.5,1362,0.8,150,0.1,27,88.9,16094,18118
2019-06-10,Monday,19:45,61.7,11345,25.8,4751,2.7,491,9.5,1752,,,0.2,29,87.5,16096,18368
2019-06-11,Tuesday,06:45,67.2,9926,28.4,4190,1.4,202,3.0,447,,,,,95.6,14116,14765
2019-06-11,Tuesday,12:45,67.6,11471,26.3,4454,2.4,409,1.8,297,1.9,319,,,93.9,15925,16950
2019-06-11,Tuesday,21:45,64.0,11536,29.7,5349,4.5,805,1.7,314,,,0.1,27,93.7,16885,18031
2019-06-12,Wednesday,06:45,68.7,9918,26.2,3777,1.3,189,3.7,532,,,,,94.9,13695,14416
2019-06-12,Wednesday,12:45,68.0,11616,25.2,4304,2.2,372,2.7,469,1.8,307,0.2,26,93.2,15920,17094
2019-06-12,Wednesday,19:45,64.8,11911,25.9,4767,4.5,822,4.0,743,0.6,105,0.1,27,90.7,16678,18375
2019-06-13,Thursday,06:45,67.0,9892,24.9,3682,2.0,288,6.0,886,,,,,91.9,13574,14748
2019-06-13,Thursday,10:45,65.3,11646,27.5,4913,2.6,468,4.3,761,0.3,51,,,92.8,16559,17839
2019-06-13,Thursday,20:45,66.6,11933,25.8,4624,1.0,188,6.3,1128,,,,,92.4,16557,17873
2019-06-14,Friday,06:45,67.7,9551,26.3,3711,1.2,174,4.6,653,,,,,94.0,13262,14089
2019-06-14,Friday,12:45,69.2,11401,28.0,4614,1.1,181,1.3,211,0.4,58,,,97.2,16015,16465
2019-06-15,Saturday,15:45,70.1,11512,26.0,4277,0.6,105,2.9,468,0.3,57,,,96.1,15789,16419
2019-06-15,Saturday,21:45,70.1,12118,24.6,4247,0.6,108,4.7,815,,,,,94.7,16365,17286
2019-06-16,Sunday,07:45,69.6,9776,26.5,3728,0.7,104,3.1,437,,,,,96.1,13504,14045
2019-06-16,Sunday,12:45,68.2,10372,28.0,4260,0.7,103,1.4,209,1.8,275,,,96.2,14632,15219
2019-06-16,Sunday,19:45,70.6,11491,27.4,4459,0.6,105,0.7,117,0.6,101,,,98.0,15950,16273
2019-06-17,Monday,06:45,73.0,10797,25.0,3697,0.7,109,1.2,176,,,,,98.0,14494,14779
2019-06-17,Monday,12:45,70.5,12147,25.0,4305,2.0,337,0.4,71,1.9,329,0.2,37,95.5,16452,17226
2019-06-17,Monday,21:45,67.2,12148,29.3,5294,2.9,529,0.4,81,,,0.1,27,96.5,17442,18079
2019-06-18,Tuesday,06:45,71.5,11070,25.7,3982,1.2,187,1.5,236,,,,,97.2,15052,15475
2019-06-18,Tuesday,12:45,69.0,11968,27.0,4681,3.3,569,,,0.6,109,0.2,27,96.0,16649,17354
2019-06-18,Tuesday,20:45,66.9,12151,28.7,5202,3.4,624,0.3,61,0.2,36,0.4,80,95.6,17353,18154
2019-06-19,Wednesday,06:45,70.3,10774,28.3,4338,1.2,184,0.2,25,,,,,98.6,15112,15321
2019-06-19,Wednesday,12:45,69.6,12136,25.8,4494,3.1,539,,,1.2,216,0.3,44,95.4,16630,17429
2019-06-19,Wednesday,20:45,64.8,12134,28.8,5385,5.1,957,0.6,119,0.2,40,0.4,83,93.6,17519,18718
2019-06-20,Thursday,06:45,70.8,10803,25.2,3844,2.3,346,1.5,234,,,0.2,33,96.0,14647,15260
2019-06-20,Thursday,15:45,68.4,12130,25.4,4502,3.0,528,2.2,388,0.8,150,0.3,52,93.8,16640,17758
2019-06-20,Thursday,19:45,66.8,12136,26.4,4795,2.9,523,3.4,618,0.3,46,0.2,41,93.2,16931,18159
2019-06-21,Friday,06:45,69.9,10100,25.4,3664,1.3,191,3.1,441,,,0.4,52,95.3,13764,14448
2019-06-21,Friday,13:45,67.9,11843,24.6,4297,1.3,233,4.1,713,1.7,294,0.3,56,92.5,16140,17436
2019-06-21,Friday,21:45,67.1,12146,28.9,5226,1.0,176,2.7,490,,,0.3,53,96.0,17372,18091
2019-06-22,Saturday,06:45,70.9,9813,24.7,3411,0.8,104,3.7,506,,,,,95.6,13224,13834
2019-06-22,Saturday,19:45,68.9,12127,25.4,4472,1.9,326,3.0,525,0.8,132,,,94.3,16599,17582
2019-06-23,Sunday,08:45,68.7,9644,29.2,4098,0.7,103,0.7,96,0.5,68,0.2,30,97.9,13742,14039
2019-06-23,Sunday,20:45,65.3,12138,29.5,5490,2.9,532,2.2,405,0.2,37,,,94.8,17628,18602
2019-06-24,Monday,04:45,76.1,11647,21.6,3303,0.7,101,1.6,238,,,,,97.7,14950,15289
2019-06-24,Monday,12:45,66.0,12127,23.8,4369,1.5,272,6.8,1256,1.7,305,0.2,32,89.8,16496,18361
2019-06-24,Monday,20:45,63.1,12104,26.9,5172,2.9,552,6.2,1187,0.5,97,0.4,83,92.0,17276,19195
2019-06-25,Tuesday,06:45,71.8,11560,21.5,3467,0.9,151,5.7,919,,,,,93.3,15027,16097
2019-06-25,Tuesday,12:45,66.2,12079,23.3,4252,2.5,461,6.0,1098,1.9,338,0.1,27,89.5,16331,18255
2019-06-25,Tuesday,20:45,61.9,12083,26.1,5094,4.6,888,6.8,1334,0.2,31,0.4,83,88.0,17177,19513
2019-06-26,Wednesday,06:45,75.2,12090,20.6,3313,1.8,285,2.3,368,,,,,95.8,15403,16056
2019-06-26,Wednesday,12:45,64.4,12023,23.6,4409,4.8,898,4.7,882,2.1,384,0.4,72,88.0,16432,18668
2019-06-26,Wednesday,19:45,59.9,12061,25.3,5086,8.2,1644,5.3,1644,0.6,122,0.8,153,85.2,17147,20128
2019-06-27,Thursday,07:45,70.6,11665,22.9,3786,5.2,854,1.2,193,,,,,93.5,15451,16498
2019-06-27,Thursday,20:45,60.4,12023,27.4,5452,10.6,2102,0.6,113,0.2,35,0.9,171,87.8,17475,19896
2019-06-28,Friday,07:45,71.6,11433,23.5,3747,3.0,480,1.8,286,,,,,95.1,15180,15946
2019-06-28,Friday,13:45,61.9,11999,24.7,4796,9.5,1846,1.9,378,1.6,312,0.3,65,86.6,16795,19396
2019-06-28,Friday,19:45,65.1,12020,26.8,4941,5.7,1061,1.5,280,0.4,82,0.5,84,91.9,16961,18468
2019-06-29,Saturday,07:45,74.3,11456,23.1,3565,1.2,181,1.3,203,,,,,97.4,15023,15405
2019-06-29,Saturday,13:45,68.4,12045,26.0,4586,2.1,378,1.7,295,1.7,303,,,94.4,16631,17607
2019-06-30,Sunday,13:45,72.2,12118,22.4,3768,2.4,402,1.6,275,1.4,231,,,94.6,15886,16794
2019-06-30,Sunday,19:45,66.1,12158,26.6,4887,3.8,703,2.8,524,0.7,134,,,92.7,17045,18406
2019-07-01,Monday,07:45,75.1,11011,22.5,3303,1.3,184,1.0,153,,,,,97.6,14314,14651
2019-07-01,Monday,13:45,67.6,11737,23.0,4003,5.8,1008,1.5,267,2.1,357,,,90.6,15740,17372
2019-07-01,Monday,20:45,61.4,12117,27.5,5429,7.4,1458,3.4,676,0.2,39,,,88.9,17546,19719
2019-07-02,Tuesday,07:45,78.5,11833,19.4,2919,1.4,209,0.8,115,,,,,97.9,14752,15076
2019-07-02,Tuesday,13:45,63.8,12114,25.4,4814,7.6,1451,0.8,147,1.8,347,0.5,103,89.2,16928,18976
2019-07-02,Tuesday,19:45,59.8,12085,24.5,4950,12.9,2604,1.1,213,1.1,226,0.7,144,84.3,17035,20222
2019-07-03,Wednesday,06:45,64.7,12115,19.9,3734,13.5,2528,1.0,187,0.3,47,0.7,128,84.6,15849,18739
2019-07-03,Wednesday,12:45,64.1,12136,25.1,4752,8.8,1666,0.2,32,1.4,263,0.4,85,89.2,16888,18934
2019-07-03,Wednesday,20:45,57.5,12095,24.6,6164,16.4,3451,0.7,141,0.2,39,0.7,139,82.1,17259,21029
2019-07-04,Thursday,06:45,75.3,12086,20.1,3227,2.1,334,2.1,332, ,,0.5,74,95.4,15313,16053
2019-07-04,Thursday,20:45,56.3,12078,24.3,5206,17.9,3850,0.8,176,0.2,39,0.5,104,80.6,17284,21453
2019-07-05,Friday,06:45,73.1,12074,20.0,3305,4.8,789,1.6,270,,,0.5,80,93.1,15379,16518
2019-07-05,Friday,12:45,55.9,12051,22.4,4836,18.1,3896,1.3,279,1.5,332,0.8,166,78.3,16887,21560
2019-07-05,Friday,20:45,55.0,12019,23.5,5141,19.0,4161,1.9,412,0.2,33,0.5,104,78.5,17160,21870
2019-07-06,Saturday,07:45,75.1,12054,21.0,3373,2.6,419,1.3,202,,,,,96.1,15427,16048
2019-07-06,Saturday,21:45,59.8,12054,23.8,4802,9.5,1914,6.5,1304,,,0.3,67,83.6,16856,20141
2019-07-07,Sunday,07:45,75.5,11716,20.0,3097,0.7,107,3.8,593,,,,,95.5,14813,15513
2019-07-07,Sunday,12:45,66.7,12021,23.2,4180,4.9,889,3.0,549,2.1,382,,,89.9,16201,18021
2019-07-07,Sunday,21:45,64.3,11943,24.8,4601,6.9,1281,4.0,737,,,,,89.1,16544,18562
2019-07-08,Monday,06:45,75.8,11502,21.5,3257,0.7,111,1.9,288,,,,,97.3,14759,15158
2019-07-08,Monday,12:45,66.0,11987,23.2,4215,7.5,1354,1.0,188,2.2,398,0.2,28,89.2,16202,18170
2019-07-09,Tuesday,01:45,75.1,11990,22.7,3618,1.2,190,0.9,138,,,0.2,24,97.8,15608,15960
2019-07-09,Tuesday,06:45,75.3,11445,20.2,3065,3.8,572,0.7,99,,,,,95.5,14510,15181
2019-07-09,Tuesday,16:45,60.5,12003,22.1,4377,13.9,2757,1.1,219,2.0,390,0.4,85,82.6,16380,19831
2019-07-09,Tuesday,21:45,59.2,11985,24.7,4993,15.3,3092,0.3,67,,,0.4,85,83.9,16978,20222
2019-07-10,Wednesday,05:45,75.9,11491,20.7,3128,1.8,277,1.5,226,,,,,96.6,14619,15122
2019-07-10,Wednesday,21:45,57.2,11908,23.2,4825,14.8,3082,4.3,898,,,0.5,101,80.4,16733,20814
2019-07-11,Thursday,06:45,72.0,11918,19.3,3201,3.2,530,5.4,898,,,,,91.3,15119,16547
2019-07-11,Thursday,16:45,57.0,11873,21.4,4449,12.5,2602,7.5,1571,1.0,216,0.5,104,78.4,16322,20815
2019-07-11,Thursday,21:45,60.9,11933,21.1,4136,10.3,2027,7.1,1396,,,0.4,85,82.0,16069,19577
2019-07-12,Friday,06:45,71.4,10864,22.5,3422,3.4,511,2.6,395,,,,,93.5,14286,15192
2019-07-12,Friday,21:45,59.6,11121,25.6,4772,12.3,2286,1.6,291,,,0.9,171,85.2,15893,18641
2019-07-13,Saturday,06:45,73.0,10858,18.9,2805,2.0,295,6.2,917,,,,,91.9,13663,14875
2019-07-13,Saturday,12:45,60.8,11063,20.6,3757,8.4,1530,8.6,1574,1.5,281,,,81.4,14820,18205
2019-07-13,Saturday,21:45,57.3,11102,24.8,4792,11.7,2259,6.2,1200,,,,,82.1,15894,19353
2019-07-14,Sunday,06:45,71.4,10505,23.3,3430,2.0,301,3.2,476,,,,,94.7,13935,14712
2019-07-14,Sunday,13:45,63.2,10817,22.0,3773,11.3,1941,1.4,233,2.1,352,,,85.2,14590,17116
2019-07-14,Sunday,20:45,55.3,10871,24.6,4833,18.4,3610,1.6,314,0.2,34,,,79.9,15704,19662
2019-07-15,Monday,16:45,55.4,11180,22.4,4519,16.7,3363,3.9,780,1.3,270,0.4,83,77.8,15699,20195
2019-07-15,Monday,20:45,54.5,11169,22.0,4516,18.8,3853,3.9,799,,,0.6,132,76.5,15685,20469
2019-07-16,Tuesday,08:45,64.7,11224,18.4,3200,13.1,2281,3.6,617,0.2,30,,,83.1,14424,17352
2019-07-16,Tuesday,13:45,53.2,11197,19.5,4101,18.2,3837,7.5,1589,1.3,177,0.3,53,72.7,15298,21054
2019-07-16,Tuesday,20:45,52.1,11177,23.8,5109,17.9,3848,5.4,1169,,,0.6,137,75.9,16286,21440
2019-07-17,Wednesday,06:45,67.7,11189,16.9,2788,11.2,1846,4.1,684,,,,,84.6,13977,16507
2019-07-17,Wednesday,13:45,56.1,11200,20.6,4105,20.9,4179,1.0,190,1.1,216,0.4,78,76.7,15305,19968
2019-07-17,Wednesday,21:45,53.8,11217,23.7,4941,19.3,4035,2.5,513,,,0.7,153,77.5,16158,20859
2019-07-18,Thursday,07:45,67.3,11191,16.8,2800,12.9,2151,2.8,466,,,,,84.1,13991,16608
2019-07-18,Thursday,10:45,60.1,11201,22.7,4238,15.1,2823,1.0,185,0.9,173,0.1,27,82.8,15439,18647
2019-07-18,Thursday,20:45,52.7,11135,22.8,4821,18.2,3849,5.9,1241,,,0.2,40,75.5,15956,21086
2019-07-19,Friday,07:45,61.9,11146,15.5,2799,14.5,2616,7.9,1417,,,,,77.4,13945,17978
2019-07-19,Friday,12:45,51.4,11141,21.1,4575,19.6,4237,6.1,1326,1.3,290,0.4,94,72.5,15716,21663
2019-07-20,Saturday,10:48,63.0,10391,17.8,2931,14.0,2305,5.3,869,,,,,80.8,13322,16496
2019-07-20,Saturday,14:45,49.6,10360,20.4,4262,21.3,4458,6.6,1379,1.7,356,0.4,74,70.0,14622,20889
2019-07-20,Saturday,20:45,51.8,10375,22.8,4576,18.5,3696,6.4,1282,,,0.4,74,74.6,14951,20003
2019-07-21,Sunday,07:45,64.5,10361,19.4,3120,11.7,1879,4.3,698,,,,,83.9,13481,16058
2019-07-21,Sunday,12:45,58.9,10356,21.4,3762,15.5,2718,2.5,437,1.7,304,,,80.3,14118,17577
2019-07-21,Sunday,20:45,53.1,10516,21.1,4178,21.9,4332,3.7,742,0.2,36,,,74.2,14694,19704
2019-07-22,Monday,06:45,68.3,10344,24.2,3670,5.2,789,2.2,331,,,,,92.5,14014,15134
2019-07-22,Monday,12:45,58.1,10355,22.5,4008,16.3,2900,1.6,281,1.3,224,0.2,40,80.6,14364,17809
2019-07-22,Monday,19:45,57.0,10507,23.2,4278,12.0,2204,7.4,1367,0.3,53,0.1,27,80.2,14785,18436
2019-07-23,Tuesday,08:45,67.7,11022,21.5,3503,8.3,1354,2.0,322,0.3,42,0.2,27,89.2,14525,16270
2019-07-23,Tuesday,12:45,62.9,11049,20.6,3622,12.2,2135,2.5,442,1.7,290,0.2,27,83.4,14671,17565
2019-07-23,Tuesday,19:45,54.9,10476,24.5,1046,16.6,3172,3.3,638,0.4,82,0.1,27,79.4,15149,19068
2019-07-24,Wednesday,07:45,72.0,11146,19.0,2942,6.7,1040,2.1,323,,,,,91.0,14088,15451
2019-07-24,Wednesday,14:45,61.9,11017,20.7,3684,14.4,2554,1.3,227,1.6,287,0.2,27,82.6,14701,17796
2019-07-24,Wednesday,20:45,59.1,11195,24.4,4622,14.1,2671,2.1,389,0.2,36,0.2,38,83.5,15817,18951
2019-07-25,Thursday,06:45,73.7,10970,19.8,2953,4.9,733,1.4,207,,,,,93.5,13923,14863
2019-07-25,Thursday,20:45,56.2,11216,22.7,4533,18.3,3653,2.5,497,0.2,36,,,79.0,15749,19935
2019-07-26,Friday,08:45,68.6,11191,19.3,3150,10.9,1786,0.7,119,0.2,33,0.2,35,87.9,14341,16314
2019-07-26,Friday,13:45,56.1,11141,20.2,4014,19.7,3909,2.1,419,1.8,363,,,76.3,15155,19846
2019-07-26,Friday,20:45,54.4,11136,23.8,4870,18.4,3763,2.9,584,0.2,33,0.5,93,78.2,16006,20479
2019-07-27,Saturday,07:45,73.4,11181,17.8,2716,3.9,600,4.8,733,,,,,91.2,13897,15230
2019-07-27,Saturday,12:45,57.5,11135,19.4,3748,11.6,2237,9.9,1918,1.6,314,,,76.9,14883,19352
2019-07-27,Saturday,20:45,55.2,11061,22.6,4537,10.1,2023,11.7,2341,0.1,30,0.3,57,77.8,15598,20049
2019-07-28,Sunday,08:45,69.7,11084,19.8,3144,4.9,720,5.5,869,0.2,35,,,89.5,14228,15912
2019-07-28,Sunday,13:45,56.8,11044,21.1,4104,16.1,3124,4.5,866,1.6,303,,,77.9,15148,19441
2019-07-28,Sunday,20:45,54.1,11044,21.9,4475,19.5,3968,3.9,787,0.1,29,0.5,93,76.0,15519,20396
2019-07-29,Monday,06:45,69.3,11037,16.5,2622,8.6,1372,5.5,882,,,,,85.8,13659,15913
2019-07-29,Monday,12:45,51.1,11005,19.3,4151,17.9,3853,9.6,2068,1.4,308,0.7,146,70.4,15156,21531
2019-07-29,Monday,20:45,51.3,10969,22.0,4711,21.3,4557,5.1,1085,,,0.2,42,73.3,15680,21364
2019-07-30,Tuesday,06:45,68.7,10980,16.6,2662,12.4,1983,2.2,353,,,,,85.3,13642,15978
2019-07-30,Tuesday,12:45,55.1,10939,21.0,4169,21.5,4275,1.3,252,1.0,208,,,76.1,15108,19843
2019-07-30,Tuesday,20:45,52.7,10943,22.1,4594,21.7,4516,3.1,647,0.1,31,0.2,39,74.8,15537,20770
2019-07-31,Wednesday,07:45,70.3,11392,17.3,2802,10.6,1721,1.4,225,,,0.3,51,87.6,14194,16191
2019-07-31,Wednesday,13:45,60.9,11324,21.3,3953,14.5,2697,1.1,211,1.8,342,0.3,56,82.2,15272,18583
2019-07-31,Wednesday,20:45,56.3,11399,23.1,4678,17.2,3476,3.0,610,0.2,31,0.3,59,79.4,16077,20253
2019-08-01,Thursday,06:45,76.1,11511,17.5,2649,3.1,475,3.0,448,,,0.2,34,93.6,14160,15118
2019-08-01,Thursday,20:45,57.7,11484,22.5,4467,17.6,3491,2.0,390,0.2,30,,,80.2,15951,19862
2019-08-02,Friday,06:45,79.6,11704,17.8,2613,2.1,310,0.5,71,,,,,97.4,14317,14698
2019-08-02,Friday,12:45,64.1,11695,20.1,3671,13.2,2416,0.3,55,2.0,372,,,84.2,15366,18209
2019-08-02,Friday,20:45,57.8,11685,22.5,4545,18.9,3819,0.6,113,,,,,80.3,16230,20162
2019-08-03,Saturday,06:45,75.9,11119,20.4,2980,2.8,410,0.9,132,,,,,96.3,14099,14641
2019-08-03,Saturday,16:45,63.4,11646,22.8,4189,10.9,1927,1.4,265,1.9,343,,,86.2,15835,18370
2019-08-03,Saturday,21:45,62.5,11677,23.5,4379,12.6,2346,1.4,264,,,,,86.0,16056,18666
2019-08-04,Sunday,07:45,79.8,11396,17.5,2504,0.7,105,1.9,268,,,,,97.3,13900,14273
2019-08-04,Sunday,13:45,67.8,11588,20.7,3529,9.1,1555,0.4,68,2.0,347,,,88.5,15117,17082
2019-08-04,Sunday,20:45,64.9,11600,24.1,4303,10.2,1818,0.7,130,0.1,26,,,89.0,15903,17777
2019-08-05,Monday,06:45,76.8,10720,20.9,2918,0.7,102,1.6,219,,,,,97.7,13638,13959
2019-08-05,Monday,14:45,63.4,11585,20.6,3751,12.1,2205,1.5,265,2.1,374,,,84.0,15336,18180
2019-08-05,Monday,21:45,59.3,11528,22.2,4317,15.9,3085,2.6,575,,,,,81.5,15845,19445
2019-08-06,Tuesday,06:45,74.0,11533,15.5,2418,4.2,659,6.2,900,,,,,89.5,13949,15574
2019-08-06,Tuesday,12:45,60.1,11500,18.8,3604,15.2,2911,3.3,632,1.5,279,1.1,209,78.9,15104,19135
2019-08-06,Tuesday,20:45,57.9,11493,21.8,4333,17.9,3548,1.3,261,,,1.0,201,79.7,15826,19834
2019-08-07,Wednesday,06:45,72.3,11560,17.3,2770,9.8,1560,0.5,87,,,,,89.6,14330,15977
2019-08-07,Wednesday,12:45,61.2,11606,19.8,3759,16.5,3128,0.2,36,1.1,217,1.1,206,81.0,15365,18952
2019-08-07,Wednesday,20:45,57.2,11589,20.6,4185,20.2,4069,0.9,205,,,1.0,176,77.8,15774,20244
2019-08-08,Thursday,06:45,74.4,11589,16.1,2510,4.8,754,4.5,698,,,,,90.5,14099,15551
2019-08-08,Thursday,15:45,59.2,11572,17.9,3503,13.1,2553,7.6,1483,1.1,216,1.0,205,77.1,15075,19532
2019-08-08,Thursday,20:45,60.1,11628,21.2,4096,12.6,2448,5.2,1010,0.1,29,0.7,144,81.3,15724,19355
2019-08-09,Friday,06:45,76.3,11426,16.2,2430,4.2,630,3.2,474,,,,,92.5,13856,14960
2019-08-09,Friday,13:45,62.7,11746,18.8,3519,8.7,1622,8.1,1521,1.5,285,0.1,27,81.5,15265,18720
2019-08-09,Friday,20:45,66.6,11865,23.5,4187,3.7,661,6.0,1063,,,0.2,27,90.1,16052,17803
2019-08-10,Saturday,06:45,77.8,11434,17.8,2618,1.3,192,3.0,447,,,,,95.6,14052,14691
2019-08-10,Saturday,12:45,73.0,12002,19.7,3235,1.0,163,4.2,696,2.1,343,,,92.7,15237,16439
2019-08-10,Saturday,22:45,69.4,11975,25.0,4314,3.3,562,2.2,371,0.2,26,,,94.4,16289,17248
2019-08-11,Sunday,06:45,77.6,11082,17.1,2451,1.4,193,3.9,558,,,,,94.7,13543,14294
2019-08-11,Sunday,12:45,74.1,11921,20.5,3292,1.7,275,1.6,263,2.1,343,,,94.6,15213,16094
2019-08-11,Sunday,20:45,66.1,11895,25.9,4665,5.5,983,2.3,419,0.2,27,,,92.0,16560,17989
2019-08-12,Monday,06:45,75.4,11920,18.1,2857,2.8,448,3.6,570,,,,,93.5,14795,15813
2019-08-12,Monday,12:45,64.8,11887,20.5,3760,10.5,1917,2.0,369,2.0,363,0.2,45,85.3,15647,18341
2019-08-12,Monday,20:45,60.0,11899,22.0,4368,14.2,2814,3.5,697,,,,,82.0,16267,19778
2019-08-13,Tuesday,06:45,79.7,11913,16.3,2439,3.5,519,0.4,65,,,,,96.0,14352,14936
2019-08-13,Tuesday,12:45,63.2,11912,18.7,3529,15.4,2902,0.2,36,1.4,273,1.1,201,81.9,15441,18853
2019-08-13,Tuesday,20:45,58.6,11933,21.1,4284,15.1,3066,4.2,849,,,1.0,201,79.7,16217,20333
2019-08-14,Wednesday,07:45,76.6,11954,17.0,2650,3.4,524,2.8,441,,,0.2,39,93.6,14604,15608
2019-08-14,Wednesday,12:45,67.8,11896,18.4,3251,10.2,1809,2.0,348,2.0,353,0.2,27,86.2,15147,17684
2019-08-14,Wednesday,20:45,61.6,11987,21.8,4247,12.3,2385,4.1,796,,,,,83.4,16234,19415
2019-08-15,Thursday,06:45,76.8,12016,16.7,2618,1.8,285,4.6,722,,,,,93.5,14634,15641
2019-08-15,Thursday,16:45,67.2,11962,20.3,3617,10.2,1816,0.7,133,1.4,245,0.2,27,87.5,15579,17800
2019-08-15,Thursday,20:45,66.0,11973,23.4,4248,7.6,1371,2.7,493,,,0.1,26,89.4,16221,18111
2019-08-16,Friday,06:45,78.9,11944,18.2,2753,1.3,193,1.5,230,,,,,97.1,14697,15120
2019-08-16,Friday,12:45,67.9,11903,21.0,3679,8.7,1520,0.5,79,1.9,329,0.2,27,88.9,15582,17537
2019-08-16,Friday,20:45,59.9,11147,23.4,4362,14.8,2756,1.6,296,,,0.1,26,83.3,15509,18587
2019-08-17,Saturday,06:45,75.2,11067,17.9,2636,1.3,189,5.6,821,,,,,93.1,13703,14713
2019-08-17,Saturday,12:45,64.4,11012,22.3,3822,8.1,1387,4.1,708,1.0,172,,,86.7,14834,17101
2019-08-17,Saturday,20:45,58.1,10951,22.8,4288,17.2,3242,1.8,331,,,,,80.9,15239,18812
2019-08-18,Sunday,07:45,73.8,10933,19.5,2883,3.5,523,3.2,494,,,,,93.3,13816,14823
2019-08-18,Sunday,12:45,63.4,10932,19.3,3319,10.1,1746,5.4,937,1.5,253,0.3,51,82.7,14251,17932
2019-08-18,Sunday,20:45,61.3,10891,21.0,3730,11.4,2032,5.9,1051,,,0.3,56,82.3,14621,17760
2019-08-19,Monday,06:45,70.5,10901,17.2,2653,6.7,1038,5.6,860,,,,,87.7,13554,15452
2019-08-19,Monday,13:45,56.7,10933,20.1,3869,19.6,3784,1.7,319,1.8,346,,,76.8,14802,19251
2019-08-19,Monday,20:45,54.4,10940,22.0,4427,21.7,4370,1.7,336,,,,,76.4,15367,20073
2019-08-20,Tuesday,06:45,72.4,11049,18.3,2798,7.7,1175,1.4,221,,,,,90.7,13847,15243
2019-08-20,Tuesday,12:45,61.1,11010,20.6,3710,13.3,2404,2.8,499,2.0,366,0.2,28,81.7,14720,18017
2019-08-20,Tuesday,20:45,54.8,10959,21.9,4373,19.6,3924,2.7,530,,,1.0,197,76.7,15332,19983
2019-08-21,Wednesday,07:45,67.0,10978,18.8,3085,11.7,1911,2.3,374,,,0.3,46,85.8,14063,16394
2019-08-21,Wednesday,12:45,55.8,10948,18.5,3620,21.8,4271,1.5,286,1.4,281,1.0,205,74.3,14568,19611
2019-08-21,Wednesday,20:45,54.6,11057,19.7,3998,18.4,3728,6.1,1234,,,1.1,216,74.3,15055,20233
2019-08-22,Thursday,06:45,77.2,11126,18.5,2675,2.0,292,2.2,313,,,,,95.7,13801,14406
2019-08-22,Thursday,10:45,67.1,11154,19.7,3281,7.4,1235,3.9,648,0.7,109,1.2,203,86.8,14435,16630
2019-08-22,Thursday,20:45,61.1,11112,20.7,3753,12.2,2210,4.8,881,,,1.1,202,81.8,14865,18158
2019-08-23,Friday,08:45,71.5,11235,18.4,2897,8.0,1250,1.6,246,0.2,32,0.3,54,89.9,14132,15714
2019-08-23,Friday,13:45,66.4,11192,18.1,3046,10.9,1831,2.0,332,1.9,327,0.8,127,84.5,14238,16855
2019-08-23,Friday,20:45,68.0,11269,20.8,3441,4.9,813,5.7,938,,,0.5,89,88.8,14710,16550
2019-08-24,Saturday,07:45,77.6,10944,17.7,2501,1.4,197,3.3,465,,,,,95.3,13445,14107
2019-08-24,Saturday,20:45,69.9,11197,21.3,3415,6.3,1008,2.4,381,,,,,91.2,14612,16001
2019-08-25,Sunday,07:45,77.9,10692,17.4,2391,1.4,197,3.3,448,,,,,95.3,13083,13728
2019-08-25,Sunday,13:45,70.0,11018,20.1,3170,3.7,491,4.5,709,2.3,357,,,90.1,14188,15745
2019-08-25,Sunday,20:45,66.0,11146,22.5,3801,4.8,804,6.7,1126,,,,,88.5,14947,16877
2019-08-26,Monday,06:45,76.4,11174,16.7,2440,1.3,195,5.5,805,,,,,93.1,13614,14614
2019-08-26,Monday,12:45,63.6,11159,17.8,3129,6.3,1100,10.3,1819,2.0,348,0.2,27,81.4,14288,17582
2019-08-26,Monday,20:45,62.1,11114,21.2,3783,3.4,617,13.0,2331,,,0.2,29,83.3,14897,17874
2019-08-27,Tuesday,06:45,74.5,11077,15.5,2303,1.3,190,8.6,1281,,,0.1,21,90.0,13380,14872
2019-08-27,Tuesday,12:45,60.8,11040,19.0,3451,8.1,1472,11.2,2025,0.7,131,0.2,40,79.8,14491,18159
2019-08-27,Tuesday,20:45,62.2,11054,22.0,3900,8.7,1550,6.8,1215,,,0.2,37,84.2,14954,17756
